chartDate,rank,song_id,title,singer,lyric
1996,11,67561,잊을 수 없는 너,최재훈,"이렇게 너 떠나가고
홀로 남겨 지는게
어떤 건지 예감 했었지만
너는 날 볼 수 있는데
나는 널 볼 수 없는
또 다른 현실
이제야 나는 알았어
지금 넌 나의 눈물을
닦아주고 있지만
나는 너를 느낄수 없으니
니 이름 부르며 우는
나를 어쩌지 못해
너도 내 옆에
서럽게 울고 있겠지
너와의 약속을 기억해
모두 잊고 밝게
살 거라 했지만
너를 잊으라 하지마
그럼 난 어떡해
나는 아무 힘이 없잖아
니가 세상에 남긴 거라곤
나 밖에 없는데
어떻게 내가 널 잊겠니
그 많은 정을 남기려고
나를 떠났지만
남아 있는 내겐 그게 삶인데
너와의 약속을 기억해
모두 잊고 밝게
살 거라 했지만
너를 잊으라 하지마
그럼 난 어떡해
나는 아무 힘이 없잖아
니가 세상에 남긴 거라곤
나 밖에 없는데
어떻게 내가 널 잊겠니
그 많은 정을 남기려고
나를 떠났지만
남아 있는 내겐 그게 삶인데
남아 있는 내겐 그게 삶인데"
1996,12,70600,넌 나의 처음이자 마지막이야!,솔리드,"우리사랑 지금부터 시작인거야
아무 말도 하지마
어둠 만이 너와 나를
만질 수 있어
내 가슴에 기대봐
들리지 않니
너를 향한 나의 마음이
누구 하나 축복해 줄
사람 없는 시간 속에
더 이상은 가슴조일 필요는 없어
내 삶 속의 방황은 모두 끝났어
너를 만나기 전의 가슴앓이 뿐
우리 사랑 지금부터 시작인거야
그 누구도 간섭할 수
없는 얘기지
너를 위해
무엇이든 난 할 수 있어
넌 나의 모든 것
처음이자 마지막이야
눈을 뜨려 하지마
느낌으로 너와 나를
확인하면 돼
나의 품에 안겨봐
들리지 않니
사랑한단 나의 그 말이
어느 순간 떠올라서
저 하늘을 날 것 같아
이젠 정말
그 무엇도 두렵지 않아
내 삶 속의 방황은 모두 끝났어
너를 만나기 전의 가슴앓이뿐
우리 사랑 지금부터 시작인거야
그 누구도 간섭할 수
없는 얘기지
너를 위해 무엇이든
난 할 수 있어
넌 나의 모든 것
처음이자 마지막이야
아무 말도 하지마
어둠 만이 너와 나를
만질 수 있어
내 가슴에 기대봐
들리지 않니
너를 향한 나의 마음이
내 모든걸 주고 싶어
넌 나의 처음이자 마지막이야
너는 나의 그 모든 것
처음이자 마지막이야"
1996,13,38445,스피드,김건모,"허구헌날 매일 매일 무기력한
내 생활에
나에게도 이런 일이
ONE TWO THREE
널 처음 본 순간 느꼈어
널 이제 내 여자로 만들고 싶어
정신을 차릴 수가 없었어
어떻게 내게 이런 일이 생겨
미칠것 같아 오 오 이런
맘 처음이야
어떻게 시작을 해볼까
시간 좀 내달라고 말을
걸어 볼까 우 우
아니야 그건 너무 평범해
그렇게 쉽지만은 않을거야
놓칠수 없어 오 오 저질러
보는 거야
오 그만 오 그만
나 조차도 주체할 수 없는 이 기분
이런 마음 이런 내 사랑
날 받아 줄순 없겠니
오 제발 오 제발
경계하는 눈빛으로
나를 바라 보지마라
곱지 않은 그 시선이
날 자꾸만 슬프게해
사랑한 표현의 한계지
예상은 빗나가기
쉬울수 밖에 우우
언젠간 내 마음을 알겠지
그 날이 어서 빨리 왔으면해
멈출 수 없어 오 오 달려가
보는거야
오 그만 오 그만
나 조차도 주체할 수 없는 이 기분
이런 마음 이런 사랑 날 받아
줄 순 없겠니
오 제발 오 제발
경계하는 눈빛으로 나를 바라
보지마라
곱지 않은 그 시선이 날 자꾸만
슬프게해
사랑한 표현의 한계지 예상은
빗나가기
쉬울 수밖에 우우 언젠간
내마음을 알겠지
그 날이 어서 빨리왔으면해
멈출수 없어 오 오 달려가
보는거야
그렇게 넌 내게 온거야
사랑은 용기있는 자만의 선택
오 지금 난 누구보다 행복해
그토록 기다렸던 순간이야
오 믿을 수 없어 이런
맘 처음이야"
1996,14,33089,여름이야기 (Sky Mix),DJ DOC,"지나간 여름 하하 그 바닷가에서 만났던 그녀
허리까지 내려오는 까만 생머리
이것저것 잴 것 없이 난 그냥 푹 빠져 버렸어
아예아예 난 사랑에 푹 빠져버렸어
지나간 그 여름 바닷가에서
꿈처럼 눈부신 그녈 만났지
믿을수가 없어 아름다운 그녀
내겐 너무 행운이었어
별이 쏟아지던 하얀 모래위에
우린 너무 행복했었지
가을 겨울 가고 그녀 볼 수 없어
어디 있는 거야 제발 돌아와줘
그녀없는 여름 다시 찾아오면 나는 어떻게해
우린 그 바닷가에서 만났고
또 아쉬운 작별을 했어
서울로 돌아오는 그 시간이
몇년처럼 더디기만했어
그런데 돌아온 서울에서 널 찾을 수가 없었어
정신나간 사람처럼 가을 겨울 너를찾아
하루종일 헤매고 다녔었지
여름이 또 오면 어떡하라고
나 혼자 남기고 어딜 간거야
믿을 수가 없어 어디 있는거야
아직 너를 기다리잖아
하얀 파도처럼 영원토록 나를
사랑한다 속삭였잖아 야야이야야야
친구들 날 달래준다고
그 바닷가로 다시 오게됐어
청천벽력 날벼락 그녀가 내 앞에 나타난거야
내가 사준 썬그라스 목걸이 그대로인데
단지 틀려진건 내 친구와 함께라는 것
하늘 무너지는 소릴 듣고 있어
내가 기다려온 그녈 만난거야
우리 헤어졌던 그때 그 바닷가 다시 널 본거야
친구와 함께 온 그녀 앞에서
그 어떤 얘기도 할 수 없었어
믿을수가 없어 어쩔 수도 없어
이런 만남 이건 아니야
누가 얘기해줘 그녀 아직 나를
사랑하며 찾고 있다고
주책없는 내 친구 그녀가 그녀인줄 모르고
내지난 여름 얘기를 마구마구 해버린거야
고개숙인 그녀가 펑펑 울었고
나도 울고 하늘도 울고 아~ 슬프다
랄랄랄 라 랄라 헤이
랄랄랄 라 랄라 헤이
랄랄랄랄라라라라라~"
1996,15,66954,여우야(女雨夜),더 클래식,"창 밖엔 서글픈 비만 내려오네
내 마음 너무 안타까워
이제 다시 볼 수가 없기에
처음 만났던 그날도 비가 왔어
우산도 없이 마냥 걸었었지
너의 눈빛 촉촉히 빛났지
이 밤 너에게 주고 픈 노래
너만을 사랑하고 있다는걸
들어 줄 사람도 없이 빗속으로
느껴지는
너의 이름을 불러 보지만
닿을 수 없다
닿을 수 없다는거 알고 있어
긴 밤을 꼬박 세우고 빗속으로
어느새 새벽이 오고 있어
한때는 너를 만나서 행복했어
그런 꿈 속에 빠져 있었지만
이런 나도 느낄 줄 몰랐어
이별을 느낄때면 난 생각해봐
우리 사랑을 위한 시간인걸
너는 이런 내 맘을 아는지
이 밤 너에게 주고 픈 노래
너만을 사랑
너만을 사랑하고 있다는걸
들어 줄 사람도 없이 빗속으로
느껴지는
너의 이름을 불러 보지만
닿을 수 없다
닿을 수 없다는거 알고 있어
긴 밤을 꼬박 세우고 빗속으로
어느새 새벽이 오고 있어
이 밤 너에게 주고 픈 노래
너만을 사랑
너만을 사랑하고 있다는걸
들어 줄 사람도 없이 빗속으로
느껴지는
너의 이름을 불러 보지만
닿을 수 없다
닿을 수 없다는거 알고 있어
긴 밤을 꼬박 세우고 빗속으로
어느새 새벽이 오고 있어"
1996,16,69620,완전한 사랑,장혜진,"나 이제 모든걸 그대로 간직한 체
이 세상을 떠나려해요
내 남은 사랑을 더 이상 원치 않아
내 모습도 지우려해요
이 세상이 내 사랑 받아줄 수 없다면
나도 남아 있을 순 없어
그대 기다릴께요
우리 남은 사랑
완전해질 저 다음 세상에서
나 이런 이유로 그대를 여기에
남겨둔 체 떠나려해요
내 몸에 흐르는 선홍빛 눈물들이
추억으로 잠들려해요
나 그대를 이렇게 떠날 수 있을 만큼
헤어짐이 두렵진 않아
간절한 소망으로 끝나버린 사랑
완전하게 만들 수 있을 테니
나 이런 이유로 그대를 여기에
남겨둔 체 떠나려해요
나 저 다음 세상 먼저 가서
기다릴께요
다시 내게 오실때까지"
1996,17,2961489,지금 이대로,US,없음
1996,18,1622512,준비 없는 이별,녹색지대,"지난시간 내곁에서 머물러
행복했던 시간들이
고맙다고 다시 또 살게되도
당신을 만나 겠다고
아 그말해야 할텐데
떠나는 그대라도
편하게 보내줘야 할텐데
눈을 감아 지워질수 있다면
잠이들면 그만인데
보고플땐 어떻게해야 하는지
오는밤이 두려워져
아 그댈 보낼 오늘이
수월할수 있도록
미운기억을 주지 그랬어.
하루만 오늘더 하루만 준비할수 있도록
시간을 내게줘 안돼 지금은 이대로 떠나는 걸
그냥 볼수는 없어.
차라리 나 기다리다 말을해
아무것도 미안해 하지마
아무것도 걱정하지 말고
나는 괜찮아
그래도 사는 동안
함께 나눈 추억이 있잖아.
다행이야 감사할께
아 그댈 보낼 오늘이
수월할수 있도록
미운기억을 주지 그랬어
하루만 오늘더 하루만 준비할수 있도록
시간을 내게줘 안돼 지금은 이대로 떠나는 걸
그냥 볼수는 없어
차라리 나 기다리다 말을해
영원토록 바라볼수 있도록"
1996,19,1675592,말하자면,김성재,"말 하자면
너를 사랑하고 있다는 말이야
하지만 나는 말할 수
없단 얘기야
하루가 또 지나도
난 항상 제자리에
너의 뒤에선 항상 너를 쳐다봐
너의 앞에선 항상 땅을 쳐다봐
넌 알지 못했니
어색하게 애써 외면을 했던 걸
우리 우연히 스쳐 지날때마다
서로 반갑게 지나쳐 갈때마다
넌 알지 못했니
너무나도 자주였던 걸 말이야
그 모든 순간들은 결코
우연들이 아니었어
사랑의 크기 만큼이나
두려워 하는
나의 바보같은 모습
말 하자면
너를 사랑하고 있다는 말이야
하지만 나는 말할 수
없단 얘기야
하루가 또 지나도
난 항상 제자리에
우리 우연히 스쳐 지날때마다
서로 반갑게 지나쳐 갈때마다
넌 알지 못했니
너무나도 자주였던 걸 말이야
그 모든 순간들은 결코
우연들이 아니었어
사랑의 크기 만큼이나
두려워 하는
나의 바보같은 모습
말 하자면
너를 사랑하고 있다는 말이야
하지만 나는 말할 수
없단 얘기야
하루가 또 지나도
난 항상 제자리에
말 하자면
너를 사랑하고 있다는 말이야
하지만 나는 말할 수
없단 얘기야
하루가 또 지나도
난 항상 제자리에"
1996,20,1876466,내 눈물 모아,서지원,"창 밖으로 하나 둘씩
불빛이 꺼질 때 쯤이면
하늘에 편지를 써
날 떠나 다른 사람에게 갔던
너를 잊을 수 없으니
내 눈물 모아서 하늘에
너의 사랑이 아니라도
네가 나를 찾으면 너의 곁에
키를 낮춰 눕겠다고
잊혀지지 않으므로 널
그저 사랑하겠다고
그대여 난 기다릴거예요
내 눈물의 편지 하늘에 닿으면
언젠가 그대 돌아오겠죠 내게로
난 믿을거예요 눈물모아
너의 사랑이 아니라도
네가 나를 찾으면 너의 곁에
키를 낮춰 눕겠다고
잊혀지지 않으므로 널
그저 사랑하겠다고
그대여 난 기다릴거예요
내 눈물의 편지 하늘에 닿으면
언젠가 그대 돌아오겠죠 내게로
그대여 난 기다릴거예요
내 눈물의 편지 하늘에 닿으면
언젠가 그대 돌아오겠죠 내게로
난 믿을거예요 눈물모아"
1996,21,38585,애인(愛人),김정민,"보고 싶었던거야 단지 그
마음뿐이었어
헤어졌던 그 이유와 상처는
모두 잊은 채 워
누군가를 다시 만난다는게
생각처럼 쉽진않았어
니가 있던 그 자리엔 누구도
들어 올 수가 없었던 거야
수없이 부서졌던 내 마음 기도가
아마도 너를 울렸는가 봐
힘겨웠던 지난 날을 딛고 서서
다시 한번 시작해 보라고
사랑해 기억해 둬 이 한마디는
다시 나를 살게 했다는 걸
나를 걸어 너를 지킬게
너 아니면 끝났을 날 위해
사랑을 위해
수없이 부서졌던 내마음 기도가
아마도 너를 울렸는가 봐
힘겨웠던 지난 날을 딛고 서서
다시 한번 시작해 보라고
사랑해 기억해 둬 이 한마디는
다시 나를 살게 했다는 걸
나를 걸어 너를 지킬게
너 아니면 끝났을 날 위해
사랑을 위해
기억해 둬 이 한마디는
다시 나를 살게 했다는 걸
나를 걸어 너를 지킬께
너 아니면 끝났을 날 위해
사랑을 위해"
1996,22,4542171,님은 먼 곳에,조관우,"사랑한다고 말할걸 그랬지
님이 아니면 못산다 할것을
사랑한다고 말할걸 그랬지
망설이다가 가버린 사람
마음주고 눈물주고
꿈도주고 멀어져가네
님은 먼곳에
사랑한다는 말할걸 그랬지
영원히 먼곳에
니가 아니면
니가 아니면
못산다 할것을
못산다 할것을
사랑한다고
사랑한다고 말할걸 그랬지
영원히 먼곳에
망설이다가
망설이다가 가버린 사람
이제 그만해 원래
여자란 바람같은거야
내것인줄로 알지만
그건 우리 남자들만의 착각이야
날 떠나 다른 사람 만나면
언제 그랬냐는 듯
또 다른 얼굴로 태어나지
괜찮아 괜찮아
하지만 너같은 사람은
그리 흔치 않어
요즘처럼 인스턴트같은 사랑
이젠 정말 신물이 난다
사랑 사랑 하고 모두 말하지만
그중에 누가 진짜 사랑을 하게 될런지
마음주고 눈물주고
꿈도주고 멀어져가네 우
님은 먼곳에
사랑한다고 말할걸 그랬지
영원히 먼곳에
니가 아니면
니가 아니면
못산다 할것을
사랑한다고
사랑한다고 말할걸 그랬지
영원히 먼곳에
망설이다가
망설이다가 가버린 사람 워허 워
님은 먼곳에
사랑한다고 말할걸 그랬지
영원히 먼곳에
니가 아니면
니가 아니면
못산다 할것을
못산다 할것을 사랑한다고
사랑한다고 말할걸 그랬지
영원히 먼곳에
망설이다가
망설이다가 가버린 사람"
1996,23,38083,Aspirin (아스피린) (12 String Guitar Ver.),걸,"끔찍한 일이 될거야 Darling
어른이 된다는상상만으로도 내겐
숨이 막혀버릴것 같은 고통일거야
Oh help me날 이해해줘
널 좋아하지만
And my lover I love you
내맘 정하긴 곤란해
네겐 항상 날마다 다른
이벤트로 너를 기쁘게 해줄
남자가 더욱더 어울릴지도 몰라
때로는 나도 휴일이 있었으면 해 우우
Oh my love
넌 잠시도 날 가만두질 않으니
그렇지만 혼자인 날은 우우
오히려 더 불안한건 나인걸
이런 제길 이런게 또 어딨어 예
Woo I need your love
Woo I need your love love love
네게로 빠져드는 내가 두려워
이런 제길 이런게 또 어딨어 예
끔찍한 일이 될거야 Darling
어른이 된다는상상만으로도 내겐
숨이 막혀버릴것 같은 고통일거야
Oh help me날 이해해줘
널 좋아하지만
And my lover I love you
내맘 정하긴 곤란해
네겐 항상 날마다 다른
이벤트로 너를 기쁘게 해줄
남자가 더욱더 어울릴지도 몰라
때로는 나도 휴일이 있었으면 해 우우
Oh my love
넌 잠시도 날 가만두질 않으니
그렇지만 혼자인 날은 우우
오히려 더 불안한건 나인걸
이런 제길 이런게 또 어딨어 예
Woo I need your love
Woo I need your love love love
네게로 빠져드는 내가 두려워
이런 제길 이런게 또 어딨어 예
Woo I need your love
Woo I need your love love love
네게로 빠져드는 내가 두려워
이런 제길 이런게 또 어딨어 예"
